heart_rate,spo2,ecg,bp_systolic,bp_diastolic
81,90.690459063146,-0.9721019626161771,137,87
88,94.74255020976953,0.31423767812254666,115,85
114,95.6067829493895,-0.26981215953638826,102,76
62,96.28426456614586,0.22298970543839824,125,68
71,96.88631629307875,0.3920628139782274,113,71
85,92.53272383522715,-0.3150495616273916,130,81
75,90.0997877665845,-0.7840751037783289,115,78
110,97.23443662354912,-0.8607082645034687,110,79
96,95.35656599347578,0.1778720451250957,107,85
81,98.36117703207249,0.041310707468223073,104,71
116,98.21388362900694,0.48440201824226503,104,81
88,98.43326167787883,0.019471020007874262,95,65
73,94.8509465997954,-0.15510841993824176,132,71
87,93.33628395836865,-0.2038256435275383,120,68
64,97.9155820259137,-0.9471061948046651,117,79
106,94.51294113029255,-0.3288855966066857,97,64
108,91.83442196403435,0.9520403150489885,118,80
89,98.54974019561475,0.7471111524541776,110,62
105,98.82559876772348,-0.34124386593156464,106,61
111,94.6630975614017,0.17559081013274436,138,67
64,90.75699727309788,0.6945934910709879,113,69
71,93.8782608991693,-0.11745132649986267,139,74
75,98.03537659462603,-0.9640842724996981,125,68
85,99.01774028546228,-0.8509790763627199,120,69
85,92.03472742497596,0.020785442697413226,136,70
107,90.66973612025272,0.9388787513517567,123,88
80,98.77350453132838,0.38641908443773554,91,68
98,93.89404938978875,-0.8581676171228609,131,73
95,95.41760964267563,-0.6212782484162744,92,64
92,99.68065812050759,0.5426462864337,119,86
89,90.66564727914223,0.6828795199124895,97,68
96,96.48318007452096,0.2353891723771817,96,63
82,90.74105422574867,0.2888463392596332,101,61
117,93.754689284665,-0.9433250992332307,108,78
69,98.03814545193447,0.657060519163017,115,60
113,94.33472232755635,0.5765504163416593,117,80
64,99.9718235390295,-0.4819297117933057,104,60
95,95.59059284946602,0.4173534399310139,103,71
93,93.21162152635954,-0.5702907871500038,137,70
111,92.20111325904753,-0.919339677896974,103,60
90,93.50520534286161,-0.5977269148192454,92,73
69,93.72533273759551,-0.642742246491401,139,86
117,90.68713677723962,-0.32450400653030553,118,70
78,93.69574199426773,-0.1631010056490838,95,88
117,94.64238519739224,0.017077782995415847,138,66
91,97.22737752238805,-0.0464922489833437,112,61
60,96.56729484721608,-0.4586507880694213,117,74
115,97.08765655229155,-0.9416586628518511,103,67
64,90.08363681876857,0.2102032444743014,103,81
104,92.17667399580536,-0.20851034030529125,109,79
63,96.61684288399857,-0.4026556852249006,102,84
75,94.83989368179748,0.7338820856610246,116,74
83,90.05313475668346,0.49348661559631957,124,85
75,98.04494642431823,0.7155310967448845,134,67
114,97.72809573290337,-0.010034410575078034,91,88
61,95.48419162993562,-0.738137495746445,130,69
108,90.66463325776272,0.3924428722425448,134,78
87,97.66515049532585,-0.5878524401256495,129,62
91,95.83713587731364,-0.11754066181656642,137,79
86,97.81959977157959,-0.869998422102223,113,73
79,97.5174699239584,0.6506168048459648,118,68
83,98.03002071957837,-0.7481187179049988,92,68
71,95.18008066404624,0.8061950140986194,134,80
109,91.40324518193515,0.7284612045231142,93,87
94,96.71157473379688,-0.07083447112150787,139,84
119,96.2047378505197,0.4887364086079813,91,65
92,97.42253187199087,0.23889014763630656,109,67
92,91.69881006050736,0.6061512846754897,104,70
110,91.9497519990029,-0.1363897984281759,138,67
102,98.90409517219328,0.5716169684887,121,71
96,97.4997779845207,-0.07508636586970407,131,69
71,99.08228488700323,0.8819315756855877,90,82
62,97.5871532116392,-0.02725579834970482,127,63
60,95.97155305990302,-0.07476145613254093,124,75
92,96.54132737027874,0.5701437231270254,96,79
99,98.89127923940009,0.6431553835216759,134,65
69,95.7880675451194,0.10897822864234152,102,89
102,96.32391324328387,-0.6404043730098492,138,68
103,91.56476716003601,-0.06448353808484097,90,82
88,94.73921220116102,0.9361450058193568,103,64
72,97.16397111958099,0.5059723860783703,118,80
71,92.70942698316365,0.6223252077582644,92,83
90,92.02254180524535,-0.9343490023615197,135,65
105,93.13826808224415,-0.06428107473168021,113,76
61,92.41500627992833,0.2932422673151107,90,76
110,92.14912637036396,0.6600653672561494,137,84
109,94.24850842868086,-0.9014526928344571,99,83
94,99.07838513883534,0.7048777712837462,102,81
82,95.07059646738719,0.09680187348382341,125,72
76,91.87920380815324,-0.6053720588478801,98,76
85,90.76971669380875,-0.3654895671006,103,73
67,96.96156145137925,-0.4361408964968785,125,61
88,93.82798764436387,0.06171806857695161,99,85
85,98.2183094658536,-0.8966286401777364,129,78
69,96.5951076864077,-0.6829276830001529,112,85
85,97.96241450541369,0.6253860867515648,124,87
93,92.7194603941845,-0.7347920185063779,96,62
110,96.92358922461058,-0.5332074610837461,131,61
100,92.64061984693718,-0.09325878879168537,124,87
66,99.39068479450292,0.034241776226660914,91,61
63,96.36374281533375,0.5272209592283172,104,81
117,93.24511800175343,-0.10533514666762445,98,66
112,92.69511862292272,0.5797292420710776,136,63
109,91.90926585071644,0.2366926140909149,106,76
104,96.94640958893727,-0.7738005211523551,128,65
70,92.18715612997927,-0.6873371232143228,107,66
88,95.9530326592749,-0.12593254910045837,104,79
115,92.64635026925357,-0.20622121382192082,107,65
95,96.61968944793868,0.48708853927458917,113,68
84,98.1493972854054,0.16147427959470373,112,79
80,97.78025243144653,-0.2237338379955014,101,87
116,97.60851330930782,-0.6584794330992287,112,89
95,91.87722405692251,-0.5463257953490097,110,85
69,90.88384946984519,0.15100203693811798,115,63
96,96.98948828487386,-0.15312239020041507,97,85
68,93.68347213794351,0.029855017721344135,119,87
83,94.32346226403348,-0.6586451293955327,123,64
94,90.31149092793392,0.3258125046891316,91,78
108,92.59576449275049,0.7050774817119341,94,69
94,90.33676403874465,-0.48412098642619883,120,77
107,98.79185772601248,-0.016971548336346842,122,74
95,92.4339668321853,0.9510546580418036,93,84
77,95.57337169573007,-0.3335165188985447,95,88
108,90.3897932066113,0.19009268984752237,112,60
98,96.66847391305657,-0.8196085995995113,134,64
91,93.23027345754093,0.21203000495888635,108,64
83,98.97919186957665,-0.8207364533907642,132,67
82,98.88118188934035,0.9184708706476441,134,81
91,93.25290618361748,0.4313253041446228,97,81
96,99.00960895690469,0.5763195762714128,128,81
71,99.96157673498779,0.4082087215432737,102,79
108,98.25415664123948,0.17945807215293152,90,74
114,98.44871347755229,-0.10017443782898927,95,76
72,92.4900873610909,0.7167467595221249,96,78
82,95.76702398857756,0.9136713350861261,137,88
84,90.67255913967368,-0.0019276541918373802,116,72
94,90.9491793682167,0.863070098310524,104,85
100,99.9889261203329,0.166665819977035,123,87
89,93.26639249425911,0.07676837379286638,112,86
76,97.48183912048846,-0.09103453408928663,137,81
108,98.06665053026816,-0.5814244769397603,138,80
79,98.5802327100723,-0.9925606783638816,113,69
107,99.97628297402156,-0.5169875462878775,104,76
84,92.41496485256867,0.019446343207130345,124,64
81,90.403508268597,-0.24008009548049491,93,77
72,94.11191517994585,-0.10302954399473241,133,76
118,91.30080669828946,0.9612964391280991,126,63
78,90.22425889162055,-0.2994552586613448,106,81
108,93.60426827141487,-0.09563412127978421,120,66
95,97.83738251075236,-0.7329688972943609,127,84
71,95.66180691225071,-0.9040845351260247,99,64
100,93.12777989210355,0.5508190291849893,139,67
78,96.5434200549272,0.14136635014395726,116,67
71,92.3201818030881,0.52140961208779,131,70
68,90.14381446072085,-0.7002744022268967,95,68
66,97.64353386436427,0.14365754236538186,95,78
87,96.23743084864009,-0.4927150513172489,104,78
73,97.6230262450096,-0.5438763661999602,93,68
90,90.38938016687666,-0.9769479718940295,137,82
111,98.37119627830653,-0.7393185528618562,129,79
78,96.19526200036303,-0.3814637770006093,96,76
117,95.6339535071264,-0.7662424788181219,138,75
106,96.24614048114532,0.971716880821875,134,66
75,98.64433246868364,-0.38273470295209866,136,85
112,95.86936506558907,-0.7393521065953437,115,81
64,95.80950379888179,-0.6018353743440845,120,62
94,99.90679157065766,0.17540645668295296,91,89
71,97.56730167068568,-0.871912952270423,117,80
84,94.42293805451135,0.7248682602823138,131,78
111,97.07397000032928,0.9229993584742946,102,67
118,93.89230471691789,-0.5065051586652383,107,64
80,92.288754624835,-0.09980946281828129,119,85
95,95.9685187688776,-0.9557310979410059,100,85
112,99.28182098113952,0.281420449454443,102,65
82,99.29139520015462,-0.17214788389482227,113,61
75,93.4190527810549,-0.4598830677968886,118,83
116,95.27677466221695,-0.586325778766783,94,84
98,92.11635898569861,0.3080461553175209,124,78
104,99.95631109498883,-0.1675659379353711,108,72
112,99.81117907867936,-0.640681421940176,102,65
101,96.49508929707447,0.3782181629736481,94,65
117,98.04414059677474,0.1301445660733873,133,61
98,97.151001612837,0.7173441098589923,103,85
73,95.93158219039468,-0.7650482022470142,127,83
90,90.53347996988897,0.5713332038889123,111,64
117,94.54764342552662,0.34703357363451803,98,70
64,96.7478630216741,-0.7699781263438044,138,70
94,96.77531613883684,0.38964145974344144,129,83
82,93.73122618422383,-0.11690542224033917,115,73
88,99.4169198665803,0.8899695711116862,134,72
102,91.67357032236781,-0.7167772987642014,94,89
70,95.0035944621556,0.28566678163147596,118,67
77,96.90883976550823,-0.2360399090741081,111,74
106,96.9713580589181,0.9136293411817555,138,71
71,96.48638956768815,-0.3400502094194471,92,62
68,92.7528821345186,0.9243718189836003,117,80
69,91.56206568686622,0.8029717022014982,127,82
117,96.3594032682671,-0.45923352937868733,103,64
103,95.99302116139438,0.6070835536528554,136,65
76,91.79356010289241,0.9912084036070119,103,61
97,97.05139145570564,-0.4946739956574353,132,67
66,94.55171991733657,-0.12644566135336066,100,64
105,96.67760591603152,0.04036147313351934,98,81
72,98.37367079770151,-0.41013772839227136,127,76
99,91.69728428576923,-0.9694703207079405,136,85
101,90.19144867996836,-0.5597415116049467,133,61
68,97.79102586395787,-0.4361262313164831,95,70
109,96.09697425152616,-0.11280059736362569,90,63
86,96.99639569622121,-0.6577950431731963,114,70
117,98.38154974988643,0.7465087133833452,105,68
61,98.02810934824501,0.4098222654626722,104,65
64,99.60920146928825,-0.829599044880676,123,83
88,95.35935078852118,0.30018490227986283,106,61
96,94.88495632659905,0.3073129528112408,92,85
97,94.0188719989073,0.9124423472872554,92,74
78,91.53691042844204,-0.9939582572876775,126,64
67,95.72607232882022,-0.5041351003883856,106,87
107,92.77012524325978,0.855582958750631,138,71
104,99.21307512212975,0.8642678307965661,127,72
60,95.83190804277098,0.4411728387412748,90,76
81,95.92840180508111,0.5315266420950799,96,63
111,93.5492466087701,-0.8170340841407058,115,69
76,90.51989351977707,0.02775166955646724,136,60
66,90.31743765372988,-0.5368340174220012,128,70
84,94.23335144153198,-0.6375639127727655,108,75
104,90.84565378097238,0.6206065982466651,119,70
63,96.06846955540139,-0.7299237266389051,132,68
95,98.80973005639657,-0.06269672600722953,103,61
65,98.82914816518722,0.8771564791720661,102,66
119,96.59045410132232,-0.6283358888693149,109,78
90,92.11231831472931,0.9559868474764692,115,89
78,98.62996831358872,0.9885759715221181,116,77
103,98.86093435313208,0.11123430936480583,114,88
113,91.96653584952959,-0.6597145196456842,98,79
98,97.37426085770677,-0.3677902241182087,130,66
86,92.86519548927123,-0.1510143346469297,137,82
69,98.02640312352929,-0.38135155128355414,101,68
85,99.97237899903602,-0.43872884024696845,99,71
78,90.30026005329393,0.9444594184327151,95,88
98,98.97365865790931,-0.6932703451685087,139,62
62,96.22630533598658,0.46665581743372453,123,82
104,99.7338261916482,-0.9991794211216503,130,81
72,94.65009517526428,0.1923653388047537,108,85
109,98.47387930571374,0.8318860079081047,95,75
87,90.62394068598277,-0.42413181181356197,91,66
117,93.35279050078296,-0.6289480494845616,104,82
79,90.6701653775121,0.30335958975685395,106,85
87,99.7534313347907,0.4252028145967863,105,64
67,98.16973907271837,0.3760610379039626,117,84
100,98.5254742124597,-0.3613662399572519,110,82
98,99.37965231433894,-0.49559519568133825,97,66
60,90.85103486119786,0.9118375999240884,99,87
62,93.85597592513334,0.8465990165398589,99,89
72,90.71034889044002,-0.0853667802143594,139,78
87,92.10793101550028,0.6923877323087468,99,76
116,92.29365777037673,-0.09535304473140793,98,75
119,94.69107211047579,-0.1512219638549792,117,89
108,92.68562167453642,-0.6864741048014107,113,89
84,91.00978106817762,-0.14718788701605434,108,80
115,91.67491089094108,0.07483387719961399,122,83
92,91.47275563552091,-0.9549913451426271,93,80
97,99.73076797912299,-0.11177398964918717,92,85
112,97.59292506918473,0.5627124367904006,131,78
65,99.67761465269562,0.3600921127485397,101,84
117,94.39740486507908,0.27031397772787,107,77
103,92.78368481662656,0.819110856874405,112,78
104,97.98293197209186,-0.96393598034954,109,87
91,93.26253918041147,0.11409517238446831,95,63
104,92.99383373705348,0.5746976968194142,123,85
106,92.32505992207831,0.08267076540253449,131,60
80,91.29678978224236,-0.35220889483924167,91,86
75,92.56463061016765,-0.7274988698160443,119,63
113,93.55319748473887,0.7751261436323826,98,63
80,96.7399420814573,-0.05847521522479404,116,68
70,90.62564842219452,0.7562303939714028,131,67
119,92.10506939665343,0.17170424486633662,123,61
96,98.09023640291676,0.34838423323000156,129,88
95,91.46921923583771,0.6085223087569,113,82
94,93.42645146522521,0.31831108920026874,138,65
78,98.6465892185814,-0.2038903186421246,106,82
79,91.54925311143442,0.027266767857301977,118,70
116,90.82736835618189,0.6060910493517597,125,63
77,94.84537995080011,-0.2526994072540316,139,89
106,93.02419511278536,-0.22375708646300585,101,73
100,95.63408364483854,-0.8086197678839977,120,80
108,98.03804890483475,0.8291688704434954,138,81
73,91.37148488152744,-0.8179273701091165,98,68
74,95.80699084554286,0.29641835489711177,108,61
90,95.05508760389864,-0.1736110423944046,135,86
60,91.44078786013199,-0.18876121948911528,135,84
112,96.23998485528982,0.35910367314536784,106,85
113,92.73640417860771,-0.8658125347402426,91,60
113,94.87834318544013,0.18741156590286923,129,63
62,90.82272324277062,0.5440635719447096,94,71
75,94.59584057213623,0.6564255157731884,128,64
82,93.0646346804282,-0.6589392212124494,137,68
116,98.22381211185355,0.7948381001563474,105,81
70,90.56978726997369,0.31229218369488443,106,63
71,94.1860727491833,0.7637096016413656,116,75
69,94.58431424131437,-0.029438565779603465,96,61
91,97.25006076299118,0.08406669019440405,97,75
75,95.74287575090212,0.8380765540573423,97,75
67,96.67212337194181,0.7998190867093435,112,80
97,97.77049285651756,-0.10367825326199598,121,83
71,98.6220297365819,-0.4511747367286365,132,83
83,93.1387549672247,-0.2136591308714717,136,81
87,95.38022705363903,-0.22447134294050053,107,70
112,98.401080784392,-0.4262662500344121,127,60
67,99.89451130965057,-0.46284079133406686,101,74
117,98.89519311043763,0.7221258729594389,104,83
87,93.71467262624377,-0.8602761586306766,117,63
95,91.95166517218651,0.3552223641991883,127,89
85,94.89392537406589,-0.6543598970870954,139,77
67,97.41641451836043,-0.31098821321187353,120,76
117,94.92569070753298,-0.8769139317303263,98,66
119,94.83180863313669,-0.4600527262890759,97,77
109,98.382304210818,0.5368421422344842,135,72
87,93.61403779067186,0.7700306490945172,108,79
87,98.59794674811646,-0.5569456961952659,97,79
96,94.06804800951724,-0.07290432148215631,123,88
100,93.28233105678339,-0.05935190412558722,93,69
95,94.53989911199699,0.7471506115194684,120,60
86,97.62446958674869,0.5255981057516108,127,61
113,91.26002027863994,0.02615443673609974,92,76
76,91.96419215872018,0.34149440094354677,124,81
68,99.51444825663091,0.6947101078187337,108,88
92,91.75491627381358,-0.9809220919489101,132,62
112,95.67727317931055,-0.19421993789990277,118,76
79,95.79314466661938,0.8144863345541573,99,71
72,94.89624462050244,0.4806260616879028,101,83
87,96.44745248576818,0.08568274866814929,135,89
107,92.29826725797618,0.059289054070266856,119,71
88,95.52662267776748,-0.30445980479112444,119,89
72,93.72173255246898,0.04104106728302903,107,79
105,96.61667259629189,0.3107663989269065,113,69
94,91.4122354337315,-0.16327392314241385,121,66
65,95.70877416839477,0.42830629278434795,98,69
77,91.85270355383324,0.7224644545207717,136,77
110,92.78643063115037,-0.6906303036302777,113,81
64,92.18709800323583,-0.09690595436515115,115,65
106,91.82837779868817,-0.1839598174298378,92,66
84,98.25710951560667,0.3749296080994562,112,87
61,92.8570756766089,-0.5002650694841413,100,76
69,99.2712378186445,0.2805018299045525,99,89
115,99.69926525345191,0.754978483462976,139,71
89,95.71260469937097,-0.16373680041275462,125,76
109,91.43001122665726,0.8220313999584401,102,77
118,93.74548243379581,0.9863274778669568,118,73
